Training score,Testing score,Network,Method,q
84.42646633920832,81.08457502378326,ProductLite,Node2vec,1.0
83.38630453626119,81.04372034387967,ProductLite,Node2vec,1.0
85.40884137532505,81.15373616047718,ProductLite,Node2vec,1.0
83.79081190407398,81.01220387652548,ProductLite,Node2vec,1.0
84.19531927188673,81.2228972971711,ProductLite,Node2vec,1.0
83.64634498699797,81.15198524562418,ProductLite,Node2vec,1.0
83.29962438601561,80.97776921774961,ProductLite,Node2vec,1.0
85.14880092458826,80.94771184610624,ProductLite,Node2vec,1.0
84.10863912164115,81.27980202989396,ProductLite,Node2vec,1.0
83.96417220456516,81.26608653021204,ProductLite,Node2vec,1.0
83.96417220456516,81.13622701194707,ProductLite,Node2vec,1.0
83.93527882114996,81.41287155872277,ProductLite,Node2vec,1.0
85.69777520947703,81.32415853950356,ProductLite,Node2vec,1.0
83.87749205431956,81.14002066079526,ProductLite,Node2vec,1.0
84.25310603871714,81.40761881416373,ProductLite,Node2vec,1.0
84.02195897139555,81.20246995721931,ProductLite,Node2vec,1.0
83.73302513724357,81.14614886278079,ProductLite,Node2vec,1.0
85.29326784166426,80.82602326382201,ProductLite,Node2vec,1.0
83.61745160358278,81.37289233624568,ProductLite,Node2vec,1.0
83.79081190407398,81.21209998891086,ProductLite,Node2vec,1.0
84.5998266396995,81.2497446582506,ProductLite,Node2vec,1.0
84.05085235481074,80.83477783808706,ProductLite,Node2vec,1.0
85.09101415775787,81.20363723378799,ProductLite,Node2vec,1.0
84.33978618896273,81.10879601258324,ProductLite,Node2vec,1.0
84.33978618896273,81.23515370114218,ProductLite,Node2vec,1.0
83.96417220456516,81.18933809582173,ProductLite,Node2vec,1.0
83.67523837041317,80.96930646262672,ProductLite,Node2vec,1.0
84.6865067899451,80.89343348566292,ProductLite,Node2vec,1.0
83.58855822016758,81.3136530503855,ProductLite,Node2vec,1.0
82.83733025137244,81.32590945435658,ProductLite,Node2vec,1.0
84.31089280554754,81.10295962973987,ProductLite,Node2vec,1.0
83.2707310026004,80.94041636755205,ProductLite,Node2vec,1.0
85.69777520947703,81.22173002060244,ProductLite,Node2vec,1.0
84.33978618896273,81.07319407723868,ProductLite,Node2vec,1.0
84.54203987286911,81.12601334197119,ProductLite,Node2vec,1.0
83.50187806992199,81.24595100940242,ProductLite,Node2vec,1.0
83.73302513724357,80.9687228243424,ProductLite,Node2vec,1.0
85.17769430800347,81.00140656826525,ProductLite,Node2vec,1.0
83.4440913030916,81.28038566817828,ProductLite,Node2vec,1.0
83.70413175382836,81.27484110447709,ProductLite,Node2vec,1.0
84.19531927188673,81.14089611822178,ProductLite,Node2vec,1.0
83.76191852065877,81.03992669503148,ProductLite,Node2vec,1.0
85.46662814215544,81.16015618160489,ProductLite,Node2vec,1.0
84.51314648945392,81.07757136437121,ProductLite,Node2vec,1.0
83.93527882114996,81.19313174466993,ProductLite,Node2vec,1.0
83.81970528748917,81.2442000945494,ProductLite,Node2vec,1.0
83.29962438601561,80.96813918605805,ProductLite,Node2vec,1.0
85.09101415775787,80.87563251799065,ProductLite,Node2vec,1.0
83.47298468650679,81.3375822200433,ProductLite,Node2vec,1.0
84.16642588847154,81.32065670979753,ProductLite,Node2vec,1.0
83.61745160358278,81.1350597353784,ProductLite,Node2vec,1.0
82.72175671771164,81.11229784228927,ProductLite,Node2vec,1.0
85.09101415775787,81.24303281798073,ProductLite,Node2vec,1.0
84.39757295579312,81.11521603371095,ProductLite,Node2vec,1.0
83.79081190407398,81.25587286023614,ProductLite,Node2vec,1.0
83.76191852065877,81.18291807469403,ProductLite,Node2vec,1.0
83.84859867090437,81.1184260442748,ProductLite,Node2vec,1.0
84.7731869401907,80.84790969948465,ProductLite,Node2vec,1.0
83.64634498699797,81.37026596396618,ProductLite,Node2vec,1.0
84.02195897139555,81.34341860288667,ProductLite,Node2vec,1.0
84.8020803236059,81.16774347930127,ProductLite,Node2vec,1.0
83.09737070210922,80.94683638867976,ProductLite,Node2vec,1.0
84.51314648945392,81.02562755706523,ProductLite,Node2vec,1.0
84.22421265530193,80.93516362299302,ProductLite,Node2vec,1.0
83.84859867090437,81.0988741617495,ProductLite,Node2vec,1.0
83.87749205431956,81.16424164959525,ProductLite,Node2vec,1.0
83.84859867090437,80.80734683872323,ProductLite,Node2vec,1.0
84.45535972262353,80.94858730353276,ProductLite,Node2vec,1.0
83.50187806992199,81.34808770916136,ProductLite,Node2vec,1.0
84.51314648945392,81.3367067626168,ProductLite,Node2vec,1.0
84.10863912164115,81.17591441528198,ProductLite,Node2vec,1.0
83.47298468650679,81.06881679010617,ProductLite,Node2vec,1.0
84.91765385726669,81.2552892219518,ProductLite,Node2vec,1.0
84.33978618896273,81.0527667372869,ProductLite,Node2vec,1.0
84.36867957237793,81.17824896841933,ProductLite,Node2vec,1.0
83.3285177694308,81.23690461599519,ProductLite,Node2vec,1.0
83.87749205431956,80.86892067772078,ProductLite,Node2vec,1.0
85.09101415775787,80.93166179328699,ProductLite,Node2vec,1.0
83.93527882114996,81.3089839441108,ProductLite,Node2vec,1.0
83.67523837041317,81.31657124180718,ProductLite,Node2vec,1.0
84.48425310603872,81.10237599145553,ProductLite,Node2vec,1.0
78.67668303958393,76.32237844273632,ProductLite,Node2vec,50.0
80.43917942791101,76.52694366139642,ProductLite,Node2vec,50.0
79.54348454203988,76.32500481501584,ProductLite,Node2vec,50.0
80.09245882692863,76.86749660030699,ProductLite,Node2vec,50.0
78.79225657324473,76.60223300007587,ProductLite,Node2vec,50.0
79.1389771742271,76.37753226060616,ProductLite,Node2vec,50.0
80.09245882692863,76.18230525449547,ProductLite,Node2vec,50.0
79.02340364056631,76.45223796100129,ProductLite,Node2vec,50.0
78.90783010690552,76.54241007593134,ProductLite,Node2vec,50.0
79.74573822594625,76.51906454455786,ProductLite,Node2vec,50.0
78.76336318982953,76.36294130349775,ProductLite,Node2vec,50.0
80.43917942791101,76.61098757434092,ProductLite,Node2vec,50.0
79.54348454203988,76.38891320715074,ProductLite,Node2vec,50.0
80.15024559375902,76.78928907020584,ProductLite,Node2vec,50.0
79.05229702398151,76.85903384518411,ProductLite,Node2vec,50.0
79.39901762496389,76.28619286910744,ProductLite,Node2vec,50.0
80.98815371279977,76.31391568761345,ProductLite,Node2vec,50.0
79.02340364056631,76.46245163097718,ProductLite,Node2vec,50.0
79.1100837908119,76.54065916107832,ProductLite,Node2vec,50.0
79.91909852643745,76.55233192676508,ProductLite,Node2vec,50.0
78.21438890494076,76.36410858006641,ProductLite,Node2vec,50.0
80.5258595781566,76.4650780032567,ProductLite,Node2vec,50.0
79.86131175960705,76.35885583550738,ProductLite,Node2vec,50.0
80.09245882692863,76.91447948219611,ProductLite,Node2vec,50.0
78.67668303958393,76.52169091683739,ProductLite,Node2vec,50.0
78.96561687373591,76.36556767577726,ProductLite,Node2vec,50.0
80.09245882692863,76.34076304869293,ProductLite,Node2vec,50.0
79.1389771742271,76.37344679261581,ProductLite,Node2vec,50.0
79.63016469228546,76.51410361914101,ProductLite,Node2vec,50.0
80.00577867668304,76.49805356632173,ProductLite,Node2vec,50.0
78.30106905518636,76.28969469881346,ProductLite,Node2vec,50.0
80.23692574400462,76.47237348181092,ProductLite,Node2vec,50.0
79.65905807570066,76.41079964281336,ProductLite,Node2vec,50.0
79.51459115862467,76.80212911246126,ProductLite,Node2vec,50.0
79.05229702398151,76.77615720880827,ProductLite,Node2vec,50.0
79.2834440913031,76.44144065274105,ProductLite,Node2vec,50.0
80.06356544351344,76.17909524393161,ProductLite,Node2vec,50.0
78.90783010690552,76.378991356317,ProductLite,Node2vec,50.0
79.22565732447269,76.39795960055797,ProductLite,Node2vec,50.0
79.97688529326784,76.34980944210017,ProductLite,Node2vec,50.0
79.22565732447269,76.30720384734357,ProductLite,Node2vec,50.0
80.67032649523259,76.597272074659,ProductLite,Node2vec,50.0
79.89020514302226,76.34222214440378,ProductLite,Node2vec,50.0
80.583646344987,76.88062846170457,ProductLite,Node2vec,50.0
79.54348454203988,76.73851253946854,ProductLite,Node2vec,50.0
79.45680439179428,76.38336864344953,ProductLite,Node2vec,50.0
80.32360589425022,76.12189869206661,ProductLite,Node2vec,50.0
79.51459115862467,76.51935636370003,ProductLite,Node2vec,50.0
78.70557642299913,76.39737596227361,ProductLite,Node2vec,50.0
80.03467206009823,76.47149802438442,ProductLite,Node2vec,50.0
78.35885582201676,76.28298285854359,ProductLite,Node2vec,50.0
80.41028604449582,76.59931480865419,ProductLite,Node2vec,50.0
79.83241837619185,76.37403043090015,ProductLite,Node2vec,50.0
79.94799190985265,76.94833050268765,ProductLite,Node2vec,50.0
79.1967639410575,76.76798627282754,ProductLite,Node2vec,50.0
79.1967639410575,76.35301945266401,ProductLite,Node2vec,50.0
80.35249927766542,76.25438458261108,ProductLite,Node2vec,50.0
79.60127130887027,76.56575560730482,ProductLite,Node2vec,50.0
79.1100837908119,76.46536982239887,ProductLite,Node2vec,50.0
80.20803236058941,76.40058597283748,ProductLite,Node2vec,50.0
78.59000288933834,76.30720384734357,ProductLite,Node2vec,50.0
80.84368679572378,76.45194614185911,ProductLite,Node2vec,50.0
79.3701242415487,76.29815745393634,ProductLite,Node2vec,50.0
79.57237792545507,76.50826723629763,ProductLite,Node2vec,50.0
79.22565732447269,76.78637087878415,ProductLite,Node2vec,50.0
79.1100837908119,76.37957499460136,ProductLite,Node2vec,50.0
80.4969661947414,76.17617705250994,ProductLite,Node2vec,50.0
78.85004334007513,76.4539888758543,ProductLite,Node2vec,50.0
79.42791100837908,76.43035152533866,ProductLite,Node2vec,50.0
79.31233747471829,76.46857983296272,ProductLite,Node2vec,50.0
78.79225657324473,76.22636994496291,ProductLite,Node2vec,50.0
80.43917942791101,76.53540641651931,ProductLite,Node2vec,50.0
79.94799190985265,76.39329049428326,ProductLite,Node2vec,50.0
80.69921987864778,76.86136839832146,ProductLite,Node2vec,50.0
79.77463160936146,76.91477130133828,ProductLite,Node2vec,50.0
79.45680439179428,76.6104039360566,ProductLite,Node2vec,50.0
80.69921987864778,76.19952258388342,ProductLite,Node2vec,50.0
78.73446980641432,76.52198273597955,ProductLite,Node2vec,50.0
80.03467206009823,76.52402546997473,ProductLite,Node2vec,50.0
79.1389771742271,76.44231611016757,ProductLite,Node2vec,50.0
78.64778965616874,76.37957499460136,ProductLite,Node2vec,50.0
80.7859000288934,76.51585453399402,ProductLite,Node2vec,50.0
79.42791100837908,76.4215969510736,ProductLite,Node2vec,50.0
80.29471251083503,76.75397895400347,ProductLite,Node2vec,50.0
79.54348454203988,76.61886669117948,ProductLite,Node2vec,50.0
79.1967639410575,76.2634309760183,ProductLite,Node2vec,50.0
80.20803236058941,76.23891816807615,ProductLite,Node2vec,50.0
78.96561687373591,76.37694862232183,ProductLite,Node2vec,50.0
78.90783010690552,76.3874541114399,ProductLite,Node2vec,50.0
80.00577867668304,76.34718306982064,ProductLite,Node2vec,50.0
78.76336318982953,76.26576552915564,ProductLite,Node2vec,50.0
80.75700664547819,76.48579716235066,ProductLite,Node2vec,50.0
78.9945102571511,76.31449932589777,ProductLite,Node2vec,50.0
80.43917942791101,76.59785571294334,ProductLite,Node2vec,50.0
79.16787055764229,76.49221718347837,ProductLite,Node2vec,50.0
79.0811904073967,76.28415013511226,ProductLite,Node2vec,50.0
80.09245882692863,76.13619783003286,ProductLite,Node2vec,50.0
78.67668303958393,76.37928317545918,ProductLite,Node2vec,50.0
79.2834440913031,76.37082042033629,ProductLite,Node2vec,50.0
79.54348454203988,76.18784981819667,ProductLite,Node2vec,50.0
78.96561687373591,76.569549256153,ProductLite,Node2vec,5.0
80.69921987864778,76.81993008013353,ProductLite,Node2vec,5.0
79.68795145911585,76.7452243797384,ProductLite,Node2vec,5.0
79.60127130887027,76.89376032310216,ProductLite,Node2vec,5.0
79.1100837908119,76.96496419379125,ProductLite,Node2vec,5.0
79.74573822594625,76.57713655384939,ProductLite,Node2vec,5.0
81.19040739670615,76.5759692772807,ProductLite,Node2vec,5.0
79.39901762496389,76.71487518895289,ProductLite,Node2vec,5.0
79.65905807570066,76.72917432691915,ProductLite,Node2vec,5.0
80.03467206009823,76.69094601929508,ProductLite,Node2vec,5.0
79.94799190985265,76.77819994280345,ProductLite,Node2vec,5.0
80.98815371279977,76.83364557981545,ProductLite,Node2vec,5.0
79.83241837619185,76.7315088800565,ProductLite,Node2vec,5.0
80.26581912741982,76.98743426773824,ProductLite,Node2vec,5.0
78.82114995665992,76.88296301484192,ProductLite,Node2vec,5.0
79.31233747471829,76.5853074898301,ProductLite,Node2vec,5.0
80.75700664547819,76.64396313740596,ProductLite,Node2vec,5.0
79.1967639410575,76.72392158236012,ProductLite,Node2vec,5.0
80.06356544351344,76.87771027028289,ProductLite,Node2vec,5.0
79.80352499277666,76.63462492485658,ProductLite,Node2vec,5.0
79.34123085813349,76.62908036115536,ProductLite,Node2vec,5.0
81.65270153134932,76.75602168799864,ProductLite,Node2vec,5.0
79.54348454203988,76.65826227537221,ProductLite,Node2vec,5.0
80.20803236058941,76.91126947163227,ProductLite,Node2vec,5.0
80.03467206009823,77.04550627702974,ProductLite,Node2vec,5.0
79.1967639410575,76.65884591365655,ProductLite,Node2vec,5.0
80.03467206009823,76.56458833073614,ProductLite,Node2vec,5.0
79.97688529326784,76.88821575940096,ProductLite,Node2vec,5.0
79.71684484253106,76.81117550586848,ProductLite,Node2vec,5.0
80.09245882692863,76.55525011818676,ProductLite,Node2vec,5.0
79.1389771742271,76.76506808140586,ProductLite,Node2vec,5.0
80.95926032938458,76.92673588616718,ProductLite,Node2vec,5.0
80.67032649523259,76.69123783843726,ProductLite,Node2vec,5.0
80.5258595781566,76.9719678532033,ProductLite,Node2vec,5.0
79.22565732447269,76.83218648410461,ProductLite,Node2vec,5.0
79.0811904073967,76.76039897513117,ProductLite,Node2vec,5.0
80.4969661947414,76.72100339093844,ProductLite,Node2vec,5.0
79.0811904073967,76.75689714542516,ProductLite,Node2vec,5.0
79.94799190985265,76.8479447177817,ProductLite,Node2vec,5.0
79.94799190985265,76.54357735250001,ProductLite,Node2vec,5.0
78.9945102571511,76.49630265146872,ProductLite,Node2vec,5.0
80.87258017913898,76.72071157179626,ProductLite,Node2vec,5.0
79.80352499277666,76.78870543192151,ProductLite,Node2vec,5.0
80.23692574400462,76.9182731310443,ProductLite,Node2vec,5.0
79.1967639410575,76.70203514669748,ProductLite,Node2vec,5.0
79.80352499277666,76.48200351350248,ProductLite,Node2vec,5.0
80.95926032938458,76.59201933009999,ProductLite,Node2vec,5.0
79.2834440913031,76.8231400906974,ProductLite,Node2vec,5.0
80.38139266108061,76.88237937655758,ProductLite,Node2vec,5.0
80.26581912741982,76.78345268736248,ProductLite,Node2vec,5.0
79.1389771742271,76.6676004879216,ProductLite,Node2vec,5.0
81.16151401329095,76.67810597703966,ProductLite,Node2vec,5.0
80.15024559375902,76.70320242326616,ProductLite,Node2vec,5.0
79.94799190985265,76.90339035479371,ProductLite,Node2vec,5.0
80.03467206009823,76.97342694891414,ProductLite,Node2vec,5.0
79.54348454203988,76.77528175138177,ProductLite,Node2vec,5.0
80.87258017913898,76.50126357688559,ProductLite,Node2vec,5.0
79.65905807570066,76.99939885256714,ProductLite,Node2vec,5.0
79.57237792545507,76.87537571714554,ProductLite,Node2vec,5.0
80.26581912741982,76.62762126544452,ProductLite,Node2vec,5.0
78.93672349032072,76.60894484034574,ProductLite,Node2vec,5.0
81.16151401329095,76.68773600873124,ProductLite,Node2vec,5.0
80.03467206009823,76.76769445368538,ProductLite,Node2vec,5.0
80.69921987864778,76.95329142810452,ProductLite,Node2vec,5.0
79.54348454203988,76.7924990807697,ProductLite,Node2vec,5.0
80.00577867668304,76.57305108585902,ProductLite,Node2vec,5.0
79.86131175960705,76.5362818739458,ProductLite,Node2vec,5.0
79.42791100837908,76.9635050980804,ProductLite,Node2vec,5.0
79.80352499277666,77.07352091467791,ProductLite,Node2vec,5.0
80.06356544351344,76.88704848283227,ProductLite,Node2vec,5.0
79.39901762496389,76.69211329586375,ProductLite,Node2vec,5.0
80.75700664547819,76.8368555903793,ProductLite,Node2vec,5.0
79.74573822594625,76.91389584391177,ProductLite,Node2vec,5.0
80.12135221034383,76.85582383462025,ProductLite,Node2vec,5.0
78.35885582201676,76.86603750459615,ProductLite,Node2vec,5.0
79.54348454203988,76.75018530515527,ProductLite,Node2vec,5.0
80.7859000288934,76.5316127676711,ProductLite,Node2vec,5.0
79.54348454203988,76.94278593898646,ProductLite,Node2vec,5.0
80.00577867668304,76.71458336981073,ProductLite,Node2vec,5.0
79.54348454203988,76.64046130769994,ProductLite,Node2vec,5.0
78.79225657324473,76.57859564956023,ProductLite,Node2vec,5.0
80.583646344987,76.78491178307331,ProductLite,Node2vec,5.0
79.89020514302226,76.81526097385884,ProductLite,Node2vec,5.0
80.43917942791101,76.98159788489485,ProductLite,Node2vec,5.0
79.48569777520947,76.93578227957441,ProductLite,Node2vec,5.0
79.39901762496389,76.88033664256241,ProductLite,Node2vec,5.0
80.84368679572378,76.65213407338668,ProductLite,Node2vec,5.0
79.3701242415487,76.80300456988776,ProductLite,Node2vec,5.0
79.83241837619185,76.84590198378652,ProductLite,Node2vec,5.0
80.06356544351344,76.65621954137704,ProductLite,Node2vec,5.0
79.16787055764229,76.54999737362772,ProductLite,Node2vec,5.0
80.95926032938458,76.73646980547336,ProductLite,Node2vec,5.0
79.51459115862467,76.79220726162754,ProductLite,Node2vec,5.0
80.26581912741982,76.85203018577207,ProductLite,Node2vec,5.0
79.1967639410575,76.58735022382528,ProductLite,Node2vec,5.0
79.42791100837908,76.44377520587841,ProductLite,Node2vec,5.0
81.10372724646055,76.58647476639878,ProductLite,Node2vec,5.0
79.2834440913031,76.74318164574323,ProductLite,Node2vec,5.0
79.45680439179428,76.71896065694325,ProductLite,Node2vec,5.0
79.83241837619185,76.55233192676508,ProductLite,Node2vec,5.0
82.95290378503323,81.479114503995,ProductLite,Node2vec+,100.0
83.93527882114996,81.4829081528432,ProductLite,Node2vec+,100.0
83.73302513724357,81.35188135800956,ProductLite,Node2vec+,100.0
83.4440913030916,81.43884346237576,ProductLite,Node2vec+,100.0
83.2707310026004,81.4744453977203,ProductLite,Node2vec+,100.0
83.29962438601561,81.2987702741349,ProductLite,Node2vec+,100.0
84.31089280554754,81.25266284967229,ProductLite,Node2vec+,100.0
82.75065010112684,81.27600838104576,ProductLite,Node2vec+,100.0
83.2418376191852,81.48903635482874,ProductLite,Node2vec+,100.0
83.64634498699797,81.51209006706004,ProductLite,Node2vec+,100.0
82.46171626697486,81.56666024664554,ProductLite,Node2vec+,100.0
84.33978618896273,81.39361149533964,ProductLite,Node2vec+,100.0
84.31089280554754,81.44467984521913,ProductLite,Node2vec+,100.0
83.55966483675238,81.4134551970071,ProductLite,Node2vec+,100.0
82.95290378503323,81.48028178056367,ProductLite,Node2vec+,100.0
83.73302513724357,81.64807778731054,ProductLite,Node2vec+,100.0
84.33978618896273,81.24215736055422,ProductLite,Node2vec+,100.0
82.14388904940768,81.24741010511326,ProductLite,Node2vec+,100.0
82.95290378503323,81.47794722742633,ProductLite,Node2vec+,100.0
82.92401040161803,81.51179824791787,ProductLite,Node2vec+,100.0
82.49060965039006,81.534560141007,ProductLite,Node2vec+,100.0
84.6576134065299,81.54360653441424,ProductLite,Node2vec+,100.0
84.7731869401907,81.35363227286257,ProductLite,Node2vec+,100.0
83.58855822016758,81.40820245244808,ProductLite,Node2vec+,100.0
83.90638543773476,81.49662365252512,ProductLite,Node2vec+,100.0
82.80843686795724,81.36676413426015,ProductLite,Node2vec+,100.0
84.48425310603872,81.17066167072295,ProductLite,Node2vec+,100.0
83.55966483675238,81.2719229130554,ProductLite,Node2vec+,100.0
82.89511701820284,81.44730621749864,ProductLite,Node2vec+,100.0
83.64634498699797,81.59963580971056,ProductLite,Node2vec+,100.0
82.86622363478764,81.42250159041431,ProductLite,Node2vec+,100.0
84.07974573822594,81.43738436666492,ProductLite,Node2vec+,100.0
83.53077145333718,81.41316337786493,ProductLite,Node2vec+,100.0
83.67523837041317,81.49837456737812,ProductLite,Node2vec+,100.0
83.81970528748917,81.50421095022149,ProductLite,Node2vec+,100.0
83.55966483675238,81.39973969732519,ProductLite,Node2vec+,100.0
84.7154001733603,81.23807189256387,ProductLite,Node2vec+,100.0
83.2707310026004,81.30022936984574,ProductLite,Node2vec+,100.0
83.2418376191852,81.41170428215409,ProductLite,Node2vec+,100.0
83.76191852065877,81.63465410677078,ProductLite,Node2vec+,100.0
82.60618318405085,81.58854668230818,ProductLite,Node2vec+,100.0
84.07974573822594,81.42483614355167,ProductLite,Node2vec+,100.0
84.16642588847154,81.42687887754686,ProductLite,Node2vec+,100.0
83.61745160358278,81.39390331448182,ProductLite,Node2vec+,100.0
83.1840508523548,81.49428909938776,ProductLite,Node2vec+,100.0
83.03958393527881,81.479114503995,ProductLite,Node2vec+,100.0
84.6576134065299,81.28330385959998,ProductLite,Node2vec+,100.0
82.95290378503323,81.38806693163845,ProductLite,Node2vec+,100.0
82.98179716844842,81.3597604748481,ProductLite,Node2vec+,100.0
84.10863912164115,81.55790567238049,ProductLite,Node2vec+,100.0
82.95290378503323,81.43913528151792,ProductLite,Node2vec+,100.0
83.76191852065877,81.50858823735402,ProductLite,Node2vec+,100.0
83.73302513724357,81.43242344124805,ProductLite,Node2vec+,100.0
83.87749205431956,81.46364808946007,ProductLite,Node2vec+,100.0
84.39757295579312,81.57191299120457,ProductLite,Node2vec+,100.0
83.1551574689396,81.4569362491902,ProductLite,Node2vec+,100.0
84.36867957237793,81.15315252219285,ProductLite,Node2vec+,100.0
83.4440913030916,81.50391913107933,ProductLite,Node2vec+,100.0
83.79081190407398,81.13301700138322,ProductLite,Node2vec+,100.0
83.90638543773476,81.54243925784556,ProductLite,Node2vec+,100.0
83.03958393527881,81.47677995085766,ProductLite,Node2vec+,100.0
84.02195897139555,81.40003151646735,ProductLite,Node2vec+,100.0
84.45535972262353,81.33349675205295,ProductLite,Node2vec+,100.0
83.99306558798035,81.50100093965764,ProductLite,Node2vec+,100.0
83.96417220456516,81.5447738109829,ProductLite,Node2vec+,100.0
83.4151979196764,81.45080804720466,ProductLite,Node2vec+,100.0
83.70413175382836,81.25207921138795,ProductLite,Node2vec+,100.0
82.66396995088124,81.25091193481929,ProductLite,Node2vec+,100.0
82.31724934989887,81.17095348986511,ProductLite,Node2vec+,100.0
83.58855822016758,81.46860901487693,ProductLite,Node2vec+,100.0
81.9416353655013,81.32911946492042,ProductLite,Node2vec+,100.0
84.07974573822594,81.4125797395806,ProductLite,Node2vec+,100.0
83.50187806992199,81.20451269121449,ProductLite,Node2vec+,100.0
82.95290378503323,81.37347597453002,ProductLite,Node2vec+,100.0
83.79081190407398,81.45343441948418,ProductLite,Node2vec+,100.0
83.06847731869402,81.44234529208177,ProductLite,Node2vec+,100.0
84.8309737070211,81.10967147000974,ProductLite,Node2vec+,100.0
82.51950303380526,81.26433561535903,ProductLite,Node2vec+,100.0
82.40392950014447,81.17124530900729,ProductLite,Node2vec+,100.0
83.53077145333718,81.5123818862022,ProductLite,Node2vec+,100.0
81.9416353655013,81.34925498573004,ProductLite,Node2vec+,100.0
84.36867957237793,81.39156876134447,ProductLite,Node2vec+,100.0
83.67523837041317,81.30664939097345,ProductLite,Node2vec+,100.0
84.19531927188673,81.3866078359276,ProductLite,Node2vec+,100.0
83.2418376191852,81.49428909938776,ProductLite,Node2vec+,100.0
82.95290378503323,81.34837952830354,ProductLite,Node2vec+,100.0
84.62872002311471,81.12542970368685,ProductLite,Node2vec+,100.0
83.2707310026004,81.16132345817356,ProductLite,Node2vec+,100.0
82.63507656746604,81.25062011567711,ProductLite,Node2vec+,100.0
83.1551574689396,81.55265292782146,ProductLite,Node2vec+,100.0
82.98179716844842,81.50100093965764,ProductLite,Node2vec+,100.0
84.19531927188673,81.35538318771557,ProductLite,Node2vec+,100.0
83.55966483675238,81.49107908882391,ProductLite,Node2vec+,100.0
84.05085235481074,81.54535744926724,ProductLite,Node2vec+,100.0
83.50187806992199,81.4569362491902,ProductLite,Node2vec+,100.0
83.12626408552441,81.48144905713235,ProductLite,Node2vec+,100.0
84.97544062409709,81.18612808525788,ProductLite,Node2vec+,100.0
82.34614273331408,81.21647727604339,ProductLite,Node2vec+,100.0
82.72175671771164,81.28534659359515,ProductLite,Node2vec+,100.0
83.2418376191852,81.60430491598527,ProductLite,Node2vec+,100.0
80.26581912741982,78.16521632553008,ProductLite,Node2vec+,10.0
82.49060965039006,78.46433094625274,ProductLite,Node2vec+,10.0
80.90147356255417,78.34030781083115,ProductLite,Node2vec+,10.0
81.21930078012134,78.37999521416606,ProductLite,Node2vec+,10.0
80.67032649523259,78.29157401408902,ProductLite,Node2vec+,10.0
80.95926032938458,78.2317510899445,ProductLite,Node2vec+,10.0
82.14388904940768,78.23612837707702,ProductLite,Node2vec+,10.0
79.94799190985265,78.24517477048425,ProductLite,Node2vec+,10.0
80.35249927766542,78.22795744109631,ProductLite,Node2vec+,10.0
81.36376769719735,78.2909903758047,ProductLite,Node2vec+,10.0
80.26581912741982,78.1827254740602,ProductLite,Node2vec+,10.0
81.21930078012134,78.37590974617571,ProductLite,Node2vec+,10.0
81.10372724646055,78.29536766293722,ProductLite,Node2vec+,10.0
81.33487431378215,78.42668627691302,ProductLite,Node2vec+,10.0
80.5258595781566,78.35460694879741,ProductLite,Node2vec+,10.0
80.93036694596937,78.21453376055656,ProductLite,Node2vec+,10.0
81.82606183184052,78.15616993212286,ProductLite,Node2vec+,10.0
79.91909852643745,78.1827254740602,ProductLite,Node2vec+,10.0
80.41028604449582,78.31025043918781,ProductLite,Node2vec+,10.0
81.13262062987576,78.29069855666252,ProductLite,Node2vec+,10.0
79.97688529326784,78.26297573815651,ProductLite,Node2vec+,10.0
81.27708754695175,78.49555559446478,ProductLite,Node2vec+,10.0
81.16151401329095,78.40538347953472,ProductLite,Node2vec+,10.0
81.04594047963016,78.32921868342876,ProductLite,Node2vec+,10.0
80.98815371279977,78.49584741360694,ProductLite,Node2vec+,10.0
80.43917942791101,78.35519058708175,ProductLite,Node2vec+,10.0
82.08610228257729,78.16959361266261,ProductLite,Node2vec+,10.0
80.35249927766542,78.37357519303836,ProductLite,Node2vec+,10.0
80.87258017913898,78.30762406690829,ProductLite,Node2vec+,10.0
81.04594047963016,78.36832244847933,ProductLite,Node2vec+,10.0
81.21930078012134,80.25989412801522,ProductLite,Node2vec+,50.0
82.51950303380526,80.0640834836202,ProductLite,Node2vec+,50.0
82.23056919965327,80.10143633381776,ProductLite,Node2vec+,50.0
83.01069055186362,80.2943287867911,ProductLite,Node2vec+,50.0
82.05720889916209,80.27098325541763,ProductLite,Node2vec+,50.0
81.9127419820861,80.11340091864666,ProductLite,Node2vec+,50.0
83.29962438601561,80.00980512317686,ProductLite,Node2vec+,50.0
81.33487431378215,80.0564961859238,ProductLite,Node2vec+,50.0
81.71048829817971,80.12828369489725,ProductLite,Node2vec+,50.0
82.23056919965327,80.33343255184167,ProductLite,Node2vec+,50.0
81.62380814793411,80.02818972913347,ProductLite,Node2vec+,50.0
82.20167581623808,80.1335364394563,ProductLite,Node2vec+,50.0
81.9994221323317,80.06641803675754,ProductLite,Node2vec+,50.0
82.37503611672928,80.16622018337914,ProductLite,Node2vec+,50.0
82.20167581623808,80.20153029958153,ProductLite,Node2vec+,50.0
82.0283155157469,80.07663170673344,ProductLite,Node2vec+,50.0
82.98179716844842,79.85893462667578,ProductLite,Node2vec+,50.0
81.76827506501012,79.82420814875772,ProductLite,Node2vec+,50.0
81.79716844842531,80.03490156940335,ProductLite,Node2vec+,50.0
82.43282288355967,80.0991017806804,ProductLite,Node2vec+,50.0
81.42155446402774,80.04248886709972,ProductLite,Node2vec+,50.0
