Training score,Testing score,Task,Network,Method,q
0.2727272727272727,0.2727272727272727,level,K3L2s5,Node2vec,1.0
0.2727272727272727,0.2727272727272727,level,K3L2s5,Node2vec,1.0
0.6016483516483516,0.21549874542959144,cluster,K3L2s5,Node2vec,50.0
0.6071428571428571,0.2435913851952819,cluster,K3L2s5,Node2vec,50.0
0.6569597069597071,0.22152104985141488,cluster,K3L2s5,Node2vec,50.0
0.7054945054945055,0.25395416795753134,cluster,K3L2s5,Node2vec,50.0
0.7582417582417581,0.23030250438277194,cluster,K3L2s5,Node2vec,50.0
0.5276556776556777,0.23082847056841815,cluster,K3L2s5,Node2vec,50.0
0.6252747252747253,0.30568108240500125,cluster,K3L2s5,Node2vec,50.0
0.48644688644688644,0.2072279696359964,cluster,K3L2s5,Node2vec,50.0
0.6208791208791209,0.2368177084404031,cluster,K3L2s5,Node2vec,50.0
0.6322510822510824,0.24118816121954945,cluster,K3L2s5,Node2vec,50.0
0.2727272727272727,0.2727272727272727,level,K3L2s5,Node2vec,50.0
0.2727272727272727,0.2727272727272727,level,K3L2s5,Node2vec,50.0
0.2727272727272727,0.2727272727272727,level,K3L2s5,Node2vec,50.0
0.2727272727272727,0.2727272727272727,level,K3L2s5,Node2vec,50.0
0.2727272727272727,0.2727272727272727,level,K3L2s5,Node2vec,50.0
0.2727272727272727,0.2727272727272727,level,K3L2s5,Node2vec,50.0
0.2727272727272727,0.2727272727272727,level,K3L2s5,Node2vec,50.0
0.2727272727272727,0.2727272727272727,level,K3L2s5,Node2vec,50.0
0.2727272727272727,0.2727272727272727,level,K3L2s5,Node2vec,50.0
0.2727272727272727,0.2727272727272727,level,K3L2s5,Node2vec,50.0
0.651098901098901,0.26478489724175064,cluster,K3L2s5,Node2vec,5.0
0.5765567765567765,0.24981833137727896,cluster,K3L2s5,Node2vec,5.0
0.6351648351648351,0.2670500343235988,cluster,K3L2s5,Node2vec,5.0
0.6018315018315019,0.2683737130966773,cluster,K3L2s5,Node2vec,5.0
0.6364468864468864,0.23752664621057804,cluster,K3L2s5,Node2vec,5.0
0.5620879120879121,0.24586196606308802,cluster,K3L2s5,Node2vec,5.0
0.5992673992673994,0.27860547837275357,cluster,K3L2s5,Node2vec,5.0
0.6005494505494506,0.21153439153439152,cluster,K3L2s5,Node2vec,5.0
0.5891941391941392,0.2205590217461274,cluster,K3L2s5,Node2vec,5.0
0.5891659622428853,0.2534589379567639,cluster,K3L2s5,Node2vec,5.0
0.2727272727272727,0.2727272727272727,level,K3L2s5,Node2vec,5.0
0.2727272727272727,0.2727272727272727,level,K3L2s5,Node2vec,5.0
0.2727272727272727,0.2727272727272727,level,K3L2s5,Node2vec,5.0
0.2727272727272727,0.2727272727272727,level,K3L2s5,Node2vec,5.0
0.2727272727272727,0.2727272727272727,level,K3L2s5,Node2vec,5.0
0.2727272727272727,0.2727272727272727,level,K3L2s5,Node2vec,5.0
0.2727272727272727,0.2727272727272727,level,K3L2s5,Node2vec,5.0
0.2727272727272727,0.2727272727272727,level,K3L2s5,Node2vec,5.0
0.2727272727272727,0.2727272727272727,level,K3L2s5,Node2vec,5.0
0.2727272727272727,0.2727272727272727,level,K3L2s5,Node2vec,5.0
0.57875,0.254260805726065,cluster,K3L3,Node2vec+,0.01
0.556781968031968,0.2810089291283804,cluster,K3L3,Node2vec+,0.01
0.5844101731601732,0.2754467618482173,cluster,K3L3,Node2vec+,0.01
0.5902938727938728,0.2727710228381978,cluster,K3L3,Node2vec+,0.01
0.4871482683982684,0.2354908253853815,cluster,K3L3,Node2vec+,0.01
0.5693360805860805,0.26886184073181696,cluster,K3L3,Node2vec+,0.01
0.5770093795093796,0.2652702320360219,cluster,K3L3,Node2vec+,0.01
0.6464285714285714,0.2676285126434238,cluster,K3L3,Node2vec+,0.01
0.4711867299367299,0.22857571298843365,cluster,K3L3,Node2vec+,0.01
0.6395238095238096,0.2813367550348389,cluster,K3L3,Node2vec+,0.01
0.20149253731343283,0.20149253731343283,level,K3L3,Node2vec+,0.01
0.2025,0.20193905817174515,level,K3L3,Node2vec+,0.01
0.20149253731343283,0.20149253731343283,level,K3L3,Node2vec+,0.01
0.2025,0.20245398773006137,level,K3L3,Node2vec+,0.01
0.20149253731343283,0.20171555063641394,level,K3L3,Node2vec+,0.01
0.20149253731343283,0.20149253731343283,level,K3L3,Node2vec+,0.01
0.20149253731343283,0.20149253731343283,level,K3L3,Node2vec+,0.01
0.20149253731343283,0.20160398230088497,level,K3L3,Node2vec+,0.01
0.20149253731343283,0.20171555063641394,level,K3L3,Node2vec+,0.01
0.20149253731343283,0.20182724252491693,level,K3L3,Node2vec+,0.01
0.6880952380952381,0.4134421589909916,cluster,K3L3,Node2vec+,0.05
0.6507142857142858,0.37767901482959443,cluster,K3L3,Node2vec+,0.05
0.6499313186813186,0.37318553921019915,cluster,K3L3,Node2vec+,0.05
0.6619444444444444,0.42641438735337667,cluster,K3L3,Node2vec+,0.05
0.66375,0.3680051824612361,cluster,K3L3,Node2vec+,0.05
0.6254761904761905,0.33339159395842277,cluster,K3L3,Node2vec+,0.05
0.675595238095238,0.40101500668058554,cluster,K3L3,Node2vec+,0.05
0.6260119047619048,0.36221983886530623,cluster,K3L3,Node2vec+,0.05
0.6165584415584415,0.3497131411752033,cluster,K3L3,Node2vec+,0.05
0.5811363636363637,0.33792048368565153,cluster,K3L3,Node2vec+,0.05
0.20351758793969849,0.2036933407946279,level,K3L3,Node2vec+,0.05
0.20149253731343283,0.20172031076581579,level,K3L3,Node2vec+,0.05
0.2025,0.2032384142936907,level,K3L3,Node2vec+,0.05
0.20149253731343283,0.20149253731343283,level,K3L3,Node2vec+,0.05
0.20558375634517767,0.21106632283116974,level,K3L3,Node2vec+,0.05
0.20351758793969849,0.2062522212198256,level,K3L3,Node2vec+,0.05
0.20149253731343283,0.20132743362831856,level,K3L3,Node2vec+,0.05
0.20454545454545453,0.20885967489228358,level,K3L3,Node2vec+,0.05
0.20558375634517767,0.20523648648648649,level,K3L3,Node2vec+,0.05
0.2025,0.20483009531157506,level,K3L3,Node2vec+,0.05
0.7281601731601731,0.49892761554967285,cluster,K3L3,Node2vec+,0.1
0.7480952380952381,0.4493449882516325,cluster,K3L3,Node2vec+,0.1
0.6392911255411255,0.4022825959677075,cluster,K3L3,Node2vec+,0.1
0.7388690476190476,0.4826159268735359,cluster,K3L3,Node2vec+,0.1
0.6272619047619047,0.3920244861351096,cluster,K3L3,Node2vec+,0.1
0.6848268398268398,0.42841458122962583,cluster,K3L3,Node2vec+,0.1
0.7523214285714286,0.45095263479968245,cluster,K3L3,Node2vec+,0.1
0.6617316017316017,0.4423412950274046,cluster,K3L3,Node2vec+,0.1
0.6410227272727272,0.37696094638349303,cluster,K3L3,Node2vec+,0.1
0.6776190476190476,0.41825903057231584,cluster,K3L3,Node2vec+,0.1
0.20351758793969849,0.203579418344519,level,K3L3,Node2vec+,0.1
0.20454545454545453,0.20411036036036037,level,K3L3,Node2vec+,0.1
0.2,0.2014388489208633,level,K3L3,Node2vec+,0.1
0.20558375634517767,0.20711993026713837,level,K3L3,Node2vec+,0.1
0.20149253731343283,0.2011621472053127,level,K3L3,Node2vec+,0.1
0.20558375634517767,0.21868777388872726,level,K3L3,Node2vec+,0.1
0.21824640443597296,0.20663830138797093,level,K3L3,Node2vec+,0.1
0.2025,0.20193905817174515,level,K3L3,Node2vec+,0.1
0.20454545454545453,0.21210045017995105,level,K3L3,Node2vec+,0.1
0.20454545454545453,0.20397313933967545,level,K3L3,Node2vec+,0.1
0.6919642857142857,0.3727386420706201,cluster,K3L3,Node2vec+,0.5
0.6455411255411255,0.34301895442798314,cluster,K3L3,Node2vec+,0.5
0.6862608225108224,0.3701285744965442,cluster,K3L3,Node2vec+,0.5
0.6591575091575091,0.36808255299303494,cluster,K3L3,Node2vec+,0.5
0.7039843489843489,0.3700017245032252,cluster,K3L3,Node2vec+,0.5
0.6190530303030304,0.3218501044058689,cluster,K3L3,Node2vec+,0.5
0.6348031135531136,0.30683463473113387,cluster,K3L3,Node2vec+,0.5
0.6158836996336996,0.34154037152440725,cluster,K3L3,Node2vec+,0.5
0.5942911255411255,0.32729529503697297,cluster,K3L3,Node2vec+,0.5
0.6519155844155844,0.36477281020029645,cluster,K3L3,Node2vec+,0.5
0.22035714285714286,0.19983324068927183,level,K3L3,Node2vec+,0.5
0.20351758793969849,0.20528380824382472,level,K3L3,Node2vec+,0.5
0.20149253731343283,0.20149253731343283,level,K3L3,Node2vec+,0.5
0.20149253731343283,0.20243622954047222,level,K3L3,Node2vec+,0.5
0.2025,0.2020509977827051,level,K3L3,Node2vec+,0.5
0.20149253731343283,0.20155038759689925,level,K3L3,Node2vec+,0.5
0.20149253731343283,0.2034300381115346,level,K3L3,Node2vec+,0.5
0.20149253731343283,0.20149253731343283,level,K3L3,Node2vec+,0.5
0.20149253731343283,0.20149253731343283,level,K3L3,Node2vec+,0.5
0.2,0.2012735326688815,level,K3L3,Node2vec+,0.5
0.9189880952380951,0.7019982276009937,cluster,K3L3,Node2vec+,100.0
0.8794642857142858,0.7283059212457085,cluster,K3L3,Node2vec+,100.0
0.9096428571428572,0.758369411133174,cluster,K3L3,Node2vec+,100.0
0.9034523809523808,0.7226977012956979,cluster,K3L3,Node2vec+,100.0
0.8949999999999999,0.7290218371816236,cluster,K3L3,Node2vec+,100.0
0.9298214285714286,0.746257986709266,cluster,K3L3,Node2vec+,100.0
0.8746428571428572,0.7240207627151307,cluster,K3L3,Node2vec+,100.0
0.9657142857142856,0.8155373460637356,cluster,K3L3,Node2vec+,100.0
0.8921428571428571,0.6951919364748533,cluster,K3L3,Node2vec+,100.0
0.8705952380952381,0.6702153427175709,cluster,K3L3,Node2vec+,100.0
0.509816403109086,0.33987733318275676,level,K3L3,Node2vec+,100.0
0.37098930481283426,0.32434232890876014,level,K3L3,Node2vec+,100.0
0.43686763686763685,0.41079040176471326,level,K3L3,Node2vec+,100.0
0.3429790692948588,0.3146121652050069,level,K3L3,Node2vec+,100.0
0.46033231474407943,0.38574307430457044,level,K3L3,Node2vec+,100.0
0.36774004683840744,0.26654283304485316,level,K3L3,Node2vec+,100.0
0.46016728369669546,0.4666403482803916,level,K3L3,Node2vec+,100.0
0.37329749103942655,0.3364366284901831,level,K3L3,Node2vec+,100.0
0.5548838311996207,0.29529875948031004,level,K3L3,Node2vec+,100.0
0.4888996138996139,0.3605279946015637,level,K3L3,Node2vec+,100.0
0.917857142857143,0.6783665827294978,cluster,K3L3,Node2vec+,10.0
0.9017857142857142,0.6852172596406134,cluster,K3L3,Node2vec+,10.0
0.8974999999999997,0.6754900870549748,cluster,K3L3,Node2vec+,10.0
0.9052380952380951,0.681636569177894,cluster,K3L3,Node2vec+,10.0
0.9460714285714286,0.6840751506801019,cluster,K3L3,Node2vec+,10.0
0.9298214285714284,0.725933826371366,cluster,K3L3,Node2vec+,10.0
0.8406547619047618,0.6557431827635731,cluster,K3L3,Node2vec+,10.0
0.917142857142857,0.654868658156334,cluster,K3L3,Node2vec+,10.0
0.9383928571428573,0.6877456654092782,cluster,K3L3,Node2vec+,10.0
0.8966071428571428,0.6545815742184236,cluster,K3L3,Node2vec+,10.0
0.30866250866250866,0.263544626483687,level,K3L3,Node2vec+,10.0
0.29313929313929316,0.26394550836363223,level,K3L3,Node2vec+,10.0
0.29268018018018016,0.27654209538898966,level,K3L3,Node2vec+,10.0
0.344837296620776,0.2935571411352059,level,K3L3,Node2vec+,10.0
0.37329749103942655,0.301237960135775,level,K3L3,Node2vec+,10.0
0.30585284280936453,0.29418485256532434,level,K3L3,Node2vec+,10.0
0.3011398176291793,0.2599862910166965,level,K3L3,Node2vec+,10.0
0.2955796191090309,0.29917213324764463,level,K3L3,Node2vec+,10.0
0.3210702341137124,0.2841753010716447,level,K3L3,Node2vec+,10.0
0.32971104745298296,0.27796382670967096,level,K3L3,Node2vec+,10.0
0.5389194139194139,0.24672479191747518,cluster,K3L3,Node2vec+,1.0
0.5531456043956045,0.3029099026505694,cluster,K3L3,Node2vec+,1.0
0.48732683982683983,0.2694290662688615,cluster,K3L3,Node2vec+,1.0
0.6697619047619048,0.3053578548647481,cluster,K3L3,Node2vec+,1.0
0.5951839826839826,0.2758986526336765,cluster,K3L3,Node2vec+,1.0
0.5547619047619048,0.2956068137744139,cluster,K3L3,Node2vec+,1.0
0.4705482017982018,0.2458971191065916,cluster,K3L3,Node2vec+,1.0
0.5731006493506493,0.2846101445610284,cluster,K3L3,Node2vec+,1.0
0.6334577922077922,0.32613184222461766,cluster,K3L3,Node2vec+,1.0
0.592669413919414,0.3583208900060709,cluster,K3L3,Node2vec+,1.0
0.20149253731343283,0.20149253731343283,level,K3L3,Node2vec+,1.0
0.20149253731343283,0.20149253731343283,level,K3L3,Node2vec+,1.0
0.20149253731343283,0.20149253731343283,level,K3L3,Node2vec+,1.0
0.20149253731343283,0.20149253731343283,level,K3L3,Node2vec+,1.0
0.2025,0.2006651884700665,level,K3L3,Node2vec+,1.0
0.20149253731343283,0.20132743362831856,level,K3L3,Node2vec+,1.0
0.20149253731343283,0.20149253731343283,level,K3L3,Node2vec+,1.0
0.2,0.20306490384615386,level,K3L3,Node2vec+,1.0
0.20149253731343283,0.20149253731343283,level,K3L3,Node2vec+,1.0
0.20149253731343283,0.2011621472053127,level,K3L3,Node2vec+,1.0
0.9214880952380952,0.6869586749617274,cluster,K3L3,Node2vec+,50.0
0.9034523809523808,0.7071490956809996,cluster,K3L3,Node2vec+,50.0
0.91625,0.6595830570480631,cluster,K3L3,Node2vec+,50.0
0.9122619047619047,0.6964632248147323,cluster,K3L3,Node2vec+,50.0
0.9248214285714287,0.7200249480117296,cluster,K3L3,Node2vec+,50.0
0.9546428571428571,0.7000492088528142,cluster,K3L3,Node2vec+,50.0
0.9460714285714286,0.7248378413169012,cluster,K3L3,Node2vec+,50.0
0.9383928571428571,0.7344571550707562,cluster,K3L3,Node2vec+,50.0
0.9232142857142858,0.6896372518492273,cluster,K3L3,Node2vec+,50.0
0.9101785714285713,0.6839910392321725,cluster,K3L3,Node2vec+,50.0
0.33357023411371234,0.31911881234667766,level,K3L3,Node2vec+,50.0
0.38589816933638443,0.2906814573929938,level,K3L3,Node2vec+,50.0
0.372972972972973,0.28759613402250217,level,K3L3,Node2vec+,50.0
0.3329437455786916,0.3238008640981187,level,K3L3,Node2vec+,50.0
0.344837296620776,0.3386349777593639,level,K3L3,Node2vec+,50.0
0.38559907834101387,0.36077138259137587,level,K3L3,Node2vec+,50.0
0.4100274725274725,0.2835050565230982,level,K3L3,Node2vec+,50.0
0.3088350528927779,0.3428709005152341,level,K3L3,Node2vec+,50.0
0.3088350528927779,0.27491230367762587,level,K3L3,Node2vec+,50.0
0.3684603440038222,0.3372394469502805,level,K3L3,Node2vec+,50.0
0.9,0.6093367653741801,cluster,K3L3,Node2vec+,5.0
0.9029166666666665,0.5831336570582113,cluster,K3L3,Node2vec+,5.0
0.8423214285714286,0.62989045043827,cluster,K3L3,Node2vec+,5.0
0.9375,0.6854226162690071,cluster,K3L3,Node2vec+,5.0
0.865595238095238,0.5883288059777037,cluster,K3L3,Node2vec+,5.0
0.9135714285714286,0.617156972942343,cluster,K3L3,Node2vec+,5.0
0.8491666666666665,0.5476963483638514,cluster,K3L3,Node2vec+,5.0
0.8404166666666667,0.5850326568575387,cluster,K3L3,Node2vec+,5.0
0.9383928571428571,0.7089886056402046,cluster,K3L3,Node2vec+,5.0
0.8678571428571427,0.7003262520629109,cluster,K3L3,Node2vec+,5.0
0.267741935483871,0.27944079029589225,level,K3L3,Node2vec+,5.0
0.2977178909841449,0.2550960425313576,level,K3L3,Node2vec+,5.0
0.344837296620776,0.23621220940073046,level,K3L3,Node2vec+,5.0
0.2535153019023987,0.24128016002000252,level,K3L3,Node2vec+,5.0
0.3157838893133011,0.28845245963553956,level,K3L3,Node2vec+,5.0
0.3011398176291793,0.24913171967351533,level,K3L3,Node2vec+,5.0
0.2955796191090309,0.2406397790794378,level,K3L3,Node2vec+,5.0
0.3154255319148936,0.2704566069835092,level,K3L3,Node2vec+,5.0
0.3154255319148936,0.25711543103185197,level,K3L3,Node2vec+,5.0
0.2955796191090309,0.26926495337007617,level,K3L3,Node2vec+,5.0
0.5476839826839827,0.27123335561289286,cluster,K3L3,Node2vec,0.01
0.5993506493506493,0.3435966239120013,cluster,K3L3,Node2vec,0.01
0.6035785048285047,0.30628167569062176,cluster,K3L3,Node2vec,0.01
0.5968323343323343,0.2669807958158341,cluster,K3L3,Node2vec,0.01
0.6202489177489178,0.296149333234142,cluster,K3L3,Node2vec,0.01
0.6080465367965368,0.26821211826160807,cluster,K3L3,Node2vec,0.01
0.5745941558441559,0.2899692797642355,cluster,K3L3,Node2vec,0.01
0.5939880952380953,0.2549131378916637,cluster,K3L3,Node2vec,0.01
0.627797619047619,0.30349962327977087,cluster,K3L3,Node2vec,0.01
0.5039339826839827,0.30052098819905504,cluster,K3L3,Node2vec,0.01
0.20149253731343283,0.20149253731343283,level,K3L3,Node2vec,0.01
0.20149253731343283,0.20149253731343283,level,K3L3,Node2vec,0.01
0.20149253731343283,0.20149253731343283,level,K3L3,Node2vec,0.01
0.20149253731343283,0.20149253731343283,level,K3L3,Node2vec,0.01
0.20149253731343283,0.20149253731343283,level,K3L3,Node2vec,0.01
0.20149253731343283,0.20132743362831856,level,K3L3,Node2vec,0.01
0.20149253731343283,0.20149253731343283,level,K3L3,Node2vec,0.01
0.20149253731343283,0.20347966524739391,level,K3L3,Node2vec,0.01
0.20149253731343283,0.20149253731343283,level,K3L3,Node2vec,0.01
0.20149253731343283,0.20132743362831856,level,K3L3,Node2vec,0.01
0.48856227106227107,0.2875707994794633,cluster,K3L3,Node2vec,0.05
0.5213311688311688,0.27638592337755885,cluster,K3L3,Node2vec,0.05
0.5673809523809524,0.2830610625283028,cluster,K3L3,Node2vec,0.05
0.5558441558441558,0.2807438545777149,cluster,K3L3,Node2vec,0.05
0.4609036796536796,0.21835950803221477,cluster,K3L3,Node2vec,0.05
0.5518956043956044,0.2896938412399247,cluster,K3L3,Node2vec,0.05
0.5992911255411256,0.2830365851069886,cluster,K3L3,Node2vec,0.05
0.6203084415584416,0.27679039592673427,cluster,K3L3,Node2vec,0.05
0.587202380952381,0.2965236037439716,cluster,K3L3,Node2vec,0.05
0.6032142857142857,0.2780712673237045,cluster,K3L3,Node2vec,0.05
0.20149253731343283,0.20149253731343283,level,K3L3,Node2vec,0.05
0.20149253731343283,0.20397721693017778,level,K3L3,Node2vec,0.05
0.20149253731343283,0.20261043285238622,level,K3L3,Node2vec,0.05
0.20149253731343283,0.20149253731343283,level,K3L3,Node2vec,0.05
0.20149253731343283,0.20149253731343283,level,K3L3,Node2vec,0.05
0.20149253731343283,0.20149253731343283,level,K3L3,Node2vec,0.05
0.20149253731343283,0.20132743362831856,level,K3L3,Node2vec,0.05
0.20149253731343283,0.20149253731343283,level,K3L3,Node2vec,0.05
0.20149253731343283,0.20149253731343283,level,K3L3,Node2vec,0.05
0.20149253731343283,0.2004991680532446,level,K3L3,Node2vec,0.05
0.7124458874458874,0.3495951319999876,cluster,K3L3,Node2vec,0.1
0.5510768398268399,0.29868954607676984,cluster,K3L3,Node2vec,0.1
0.48101356976356974,0.2511993323623316,cluster,K3L3,Node2vec,0.1
0.580952380952381,0.3113968683713103,cluster,K3L3,Node2vec,0.1
0.6345292207792208,0.2978270440572066,cluster,K3L3,Node2vec,0.1
0.5312012987012987,0.33032217612296033,cluster,K3L3,Node2vec,0.1
0.5733241758241758,0.2734235202280019,cluster,K3L3,Node2vec,0.1
0.5435624098124098,0.2951852867761826,cluster,K3L3,Node2vec,0.1
0.6281601731601731,0.31107173002848165,cluster,K3L3,Node2vec,0.1
0.6202343489843489,0.26473737408095965,cluster,K3L3,Node2vec,0.1
0.20149253731343283,0.20149253731343283,level,K3L3,Node2vec,0.1
0.20149253731343283,0.20149253731343283,level,K3L3,Node2vec,0.1
0.20149253731343283,0.20149253731343283,level,K3L3,Node2vec,0.1
0.20149253731343283,0.20160398230088497,level,K3L3,Node2vec,0.1
0.20149253731343283,0.20149253731343283,level,K3L3,Node2vec,0.1
0.20149253731343283,0.20149253731343283,level,K3L3,Node2vec,0.1
0.2,0.2011621472053127,level,K3L3,Node2vec,0.1
0.22035714285714286,0.20149253731343283,level,K3L3,Node2vec,0.1
0.20149253731343283,0.20330605299408477,level,K3L3,Node2vec,0.1
0.20149253731343283,0.1994991652754591,level,K3L3,Node2vec,0.1
0.5604274891774892,0.24808619514196506,cluster,K3L3,Node2vec,0.5
0.5390530303030303,0.24893388182021928,cluster,K3L3,Node2vec,0.5
0.5706741787624141,0.26137222161260243,cluster,K3L3,Node2vec,0.5
0.6067316017316017,0.30818735584594975,cluster,K3L3,Node2vec,0.5
0.58625,0.27035386355346186,cluster,K3L3,Node2vec,0.5
0.5643360805860805,0.2859815523401181,cluster,K3L3,Node2vec,0.5
0.6203679653679653,0.2518054562633997,cluster,K3L3,Node2vec,0.5
0.5767965367965369,0.29772529732049413,cluster,K3L3,Node2vec,0.5
0.631612554112554,0.361630309291764,cluster,K3L3,Node2vec,0.5
0.5582142857142858,0.2819826738611327,cluster,K3L3,Node2vec,0.5
0.20149253731343283,0.20149253731343283,level,K3L3,Node2vec,0.5
0.20149253731343283,0.20149253731343283,level,K3L3,Node2vec,0.5
0.20149253731343283,0.20132743362831856,level,K3L3,Node2vec,0.5
0.20149253731343283,0.20149253731343283,level,K3L3,Node2vec,0.5
0.20149253731343283,0.20149253731343283,level,K3L3,Node2vec,0.5
0.20149253731343283,0.20149253731343283,level,K3L3,Node2vec,0.5
0.20149253731343283,0.20149253731343283,level,K3L3,Node2vec,0.5
0.20149253731343283,0.20149253731343283,level,K3L3,Node2vec,0.5
0.20149253731343283,0.2009966777408638,level,K3L3,Node2vec,0.5
0.20149253731343283,0.2011621472053127,level,K3L3,Node2vec,0.5
0.5451785714285714,0.2868486488906031,cluster,K3L3,Node2vec,100.0
0.46730311355311355,0.2685457868139235,cluster,K3L3,Node2vec,100.0
0.5470292207792208,0.26448236296448124,cluster,K3L3,Node2vec,100.0
0.5389448051948051,0.30043379580396995,cluster,K3L3,Node2vec,100.0
0.57,0.30290437728833436,cluster,K3L3,Node2vec,100.0
0.619404761904762,0.3101653297902742,cluster,K3L3,Node2vec,100.0
0.6249313186813186,0.31571626340183895,cluster,K3L3,Node2vec,100.0
0.551231684981685,0.2769155616883011,cluster,K3L3,Node2vec,100.0
0.44942640692640695,0.22139866290960683,cluster,K3L3,Node2vec,100.0
0.45971320346320343,0.23799197938829725,cluster,K3L3,Node2vec,100.0
0.20149253731343283,0.20149253731343283,level,K3L3,Node2vec,100.0
0.20149253731343283,0.20149253731343283,level,K3L3,Node2vec,100.0
0.20149253731343283,0.20149253731343283,level,K3L3,Node2vec,100.0
0.20149253731343283,0.20149253731343283,level,K3L3,Node2vec,100.0
0.20149253731343283,0.20323564122738003,level,K3L3,Node2vec,100.0
0.20149253731343283,0.20149253731343283,level,K3L3,Node2vec,100.0
0.20149253731343283,0.20149253731343283,level,K3L3,Node2vec,100.0
0.20149253731343283,0.20261043285238622,level,K3L3,Node2vec,100.0
0.20149253731343283,0.2011621472053127,level,K3L3,Node2vec,100.0
0.20149253731343283,0.20149253731343283,level,K3L3,Node2vec,100.0
0.5732792207792208,0.2808167131291902,cluster,K3L3,Node2vec,10.0
0.4286721611721612,0.23242100904414031,cluster,K3L3,Node2vec,10.0
0.4491575091575092,0.2515715262795722,cluster,K3L3,Node2vec,10.0
0.5612912087912088,0.28295791315102026,cluster,K3L3,Node2vec,10.0
0.5401190476190477,0.24583363025976487,cluster,K3L3,Node2vec,10.0
0.5813744588744589,0.3323774400643779,cluster,K3L3,Node2vec,10.0
0.7228571428571428,0.32966027389383445,cluster,K3L3,Node2vec,10.0
0.6644696969696969,0.25517405329255505,cluster,K3L3,Node2vec,10.0
0.6821336996336996,0.3321999204902834,cluster,K3L3,Node2vec,10.0
0.5733891108891109,0.26021584823212474,cluster,K3L3,Node2vec,10.0
0.20149253731343283,0.20149253731343283,level,K3L3,Node2vec,10.0
0.20149253731343283,0.2014388489208633,level,K3L3,Node2vec,10.0
0.20149253731343283,0.20132743362831856,level,K3L3,Node2vec,10.0
0.20149253731343283,0.20149253731343283,level,K3L3,Node2vec,10.0
0.2,0.2009966777408638,level,K3L3,Node2vec,10.0
0.20149253731343283,0.2009966777408638,level,K3L3,Node2vec,10.0
0.20149253731343283,0.20149253731343283,level,K3L3,Node2vec,10.0
0.20149253731343283,0.20149253731343283,level,K3L3,Node2vec,10.0
0.20149253731343283,0.20132743362831856,level,K3L3,Node2vec,10.0
0.20149253731343283,0.20149253731343283,level,K3L3,Node2vec,10.0
0.5882646520146521,0.289365288604191,cluster,K3L3,Node2vec,1.0
0.5550054112554113,0.29440924347890435,cluster,K3L3,Node2vec,1.0
0.587267316017316,0.2925950791936879,cluster,K3L3,Node2vec,1.0
0.5737318237318237,0.2718309598878038,cluster,K3L3,Node2vec,1.0
0.54887987012987,0.284444802729913,cluster,K3L3,Node2vec,1.0
0.5268360805860806,0.2453579962649594,cluster,K3L3,Node2vec,1.0
0.5671482683982684,0.32467794025042396,cluster,K3L3,Node2vec,1.0
0.4959486346986347,0.27018803475156006,cluster,K3L3,Node2vec,1.0
0.5184432234432235,0.28700551549343406,cluster,K3L3,Node2vec,1.0
0.5804129204129204,0.3026770250898042,cluster,K3L3,Node2vec,1.0
0.20149253731343283,0.20149253731343283,level,K3L3,Node2vec,1.0
0.20149253731343283,0.20083102493074792,level,K3L3,Node2vec,1.0
0.20149253731343283,0.20149253731343283,level,K3L3,Node2vec,1.0
0.20149253731343283,0.20313232473897297,level,K3L3,Node2vec,1.0
0.20149253731343283,0.20149253731343283,level,K3L3,Node2vec,1.0
0.20149253731343283,0.20149253731343283,level,K3L3,Node2vec,1.0
0.20149253731343283,0.2011621472053127,level,K3L3,Node2vec,1.0
0.2,0.19961024498886412,level,K3L3,Node2vec,1.0
0.20149253731343283,0.20149253731343283,level,K3L3,Node2vec,1.0
0.20149253731343283,0.20149253731343283,level,K3L3,Node2vec,1.0
0.4548124098124099,0.1997435179966647,cluster,K3L3,Node2vec,50.0
0.5970238095238095,0.27425365974432336,cluster,K3L3,Node2vec,50.0
0.5541196303696303,0.23541455009374784,cluster,K3L3,Node2vec,50.0
0.5860531135531135,0.2341711156813247,cluster,K3L3,Node2vec,50.0
0.5645292207792207,0.25622630422408593,cluster,K3L3,Node2vec,50.0
0.6347673160173161,0.29540322841988587,cluster,K3L3,Node2vec,50.0
0.6355411255411255,0.29329027135150376,cluster,K3L3,Node2vec,50.0
0.4592965367965368,0.2572249004084333,cluster,K3L3,Node2vec,50.0
0.5823863636363635,0.3043691926726045,cluster,K3L3,Node2vec,50.0
0.5848214285714286,0.2719201967329714,cluster,K3L3,Node2vec,50.0
0.20149253731343283,0.20149253731343283,level,K3L3,Node2vec,50.0
0.20149253731343283,0.20132743362831856,level,K3L3,Node2vec,50.0
0.20149253731343283,0.20149253731343283,level,K3L3,Node2vec,50.0
0.20149253731343283,0.2011621472053127,level,K3L3,Node2vec,50.0
0.20149253731343283,0.20365316262875383,level,K3L3,Node2vec,50.0
0.20149253731343283,0.20149253731343283,level,K3L3,Node2vec,50.0
0.20149253731343283,0.2,level,K3L3,Node2vec,50.0
0.20149253731343283,0.20149253731343283,level,K3L3,Node2vec,50.0
0.20149253731343283,0.20132743362831856,level,K3L3,Node2vec,50.0
0.20149253731343283,0.20149253731343283,level,K3L3,Node2vec,50.0
0.513454045954046,0.2780274427923978,cluster,K3L3,Node2vec,5.0
0.6353679653679654,0.2828004794843575,cluster,K3L3,Node2vec,5.0
